user_id,program_id,day,attended_curriculum,attended_project,curriculum_hours_attended,project_hours_attended,zoom_minutes,assignments_completed,forum_messages,help_requests,role,country,timezone,gender,education_level,field_of_study,years_experience,prior_neuromatch,preferred_language,interest_area,availability_slot,program_name,year,start_date,end_date,num_students,num_tas,region_focus,curriculum_hours_per_day,project_hours_per_day,total_hours_per_day,days_per_week,delivery_mode,num_timeslots
U00024,P005,15,1,1,3.28,2.77,134,1,2,0,student,Kenya,UTC+3,Female,PhD,Neuro,8,1,Hindi,Climate,Slot 4,Computational Neuroscience,2026,2026-06-22,2026-07-24,373,17,global,4.5,3,8,5,virtual,5
U00024,P005,16,1,1,2.05,1.79,87,1,9,1,student,Kenya,UTC+3,Female,PhD,Neuro,8,1,Hindi,Climate,Slot 4,Computational Neuroscience,2026,2026-06-22,2026-07-24,373,17,global,4.5,3,8,5,virtual,5
U00024,P005,17,1,1,2.82,2.3,266,1,5,2,student,Kenya,UTC+3,Female,PhD,Neuro,8,1,Hindi,Climate,Slot 4,Computational Neuroscience,2026,2026-06-22,2026-07-24,373,17,global,4.5,3,8,5,virtual,5
U00024,P005,18,1,1,3.62,1.22,300,1,3,3,student,Kenya,UTC+3,Female,PhD,Neuro,8,1,Hindi,Climate,Slot 4,Computational Neuroscience,2026,2026-06-22,2026-07-24,373,17,global,4.5,3,8,5,virtual,5
U00024,P005,19,1,1,4.42,2.43,272,1,9,0,student,Kenya,UTC+3,Female,PhD,Neuro,8,1,Hindi,Climate,Slot 4,Computational Neuroscience,2026,2026-06-22,2026-07-24,373,17,global,4.5,3,8,5,virtual,5
U00024,P005,20,1,1,4.37,2.94,228,1,2,3,student,Kenya,UTC+3,Female,PhD,Neuro,8,1,Hindi,Climate,Slot 4,Computational Neuroscience,2026,2026-06-22,2026-07-24,373,17,global,4.5,3,8,5,virtual,5
U00025,P002,1,1,1,3.03,2.58,255,1,10,0,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,2,1,1,2.45,2.07,79,1,3,3,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,3,1,1,4.24,2.73,197,1,1,0,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,4,0,0,3.22,1.96,215,0,7,3,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,5,1,1,2.0,2.48,141,1,4,1,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,6,1,1,4.3,1.91,274,1,9,2,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,7,1,1,4.43,2.49,293,1,3,2,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,8,0,0,2.42,2.64,122,0,5,1,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,9,1,1,3.76,2.4,176,1,5,0,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,10,1,1,3.17,2.48,237,1,3,3,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,11,0,0,3.16,1.37,247,0,6,2,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,12,1,1,4.1,1.47,80,1,5,0,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,13,1,1,3.76,2.48,294,1,5,3,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,14,1,1,4.49,2.74,214,1,3,3,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,15,1,1,2.82,2.19,261,1,6,1,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,16,1,1,3.19,2.48,205,1,2,1,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,17,0,0,4.31,2.55,258,0,6,1,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,18,1,1,2.96,1.21,215,1,4,2,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,19,1,1,3.92,2.26,147,1,5,0,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00025,P002,20,0,0,2.66,1.92,80,0,6,3,student,USA,UTC-5,Male,UG,CS,7,0,French,Neural Coding,Slot 5,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00032,P004,1,1,1,3.08,1.45,189,1,2,3,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,2,1,1,3.63,2.78,221,1,3,1,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,3,1,1,3.73,1.27,284,1,7,0,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,4,1,1,4.3,1.06,102,1,1,3,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,5,1,1,2.33,2.07,127,1,8,3,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,6,1,1,2.14,1.14,250,1,1,1,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,7,1,1,3.14,1.93,282,1,0,3,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,8,1,1,2.8,2.79,66,1,2,0,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,9,1,1,2.6,2.03,93,1,8,3,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,10,1,1,4.17,1.61,291,1,6,2,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,11,1,1,4.43,2.68,92,1,6,1,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,12,1,1,3.77,2.81,242,1,4,0,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,13,0,0,3.78,2.46,146,0,5,0,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,14,1,1,2.2,2.24,244,1,0,0,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,15,0,0,2.96,1.79,249,0,5,3,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,16,1,1,2.75,2.64,293,1,6,3,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,17,0,0,3.32,2.07,249,0,6,2,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,18,1,1,4.03,2.52,253,1,7,1,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,19,1,1,3.08,2.45,247,1,2,0,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00032,P004,20,1,1,2.17,2.78,98,1,0,2,student,Germany,UTC+1,Non-binary,Masters,AI,4,1,Hindi,CV,Slot 3,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00033,P008,1,1,1,2.81,2.83,232,1,10,3,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,2,1,1,3.0,1.66,157,1,5,3,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,3,1,1,3.78,1.76,105,1,8,2,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,4,1,1,3.43,2.05,257,1,1,1,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,5,1,1,3.34,2.31,136,1,7,2,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,6,1,1,4.48,2.42,72,1,9,3,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,7,1,1,4.15,1.59,133,1,5,3,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,8,1,1,2.18,1.66,141,1,2,1,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,9,1,1,3.32,2.08,70,1,3,3,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,10,1,1,2.49,2.96,192,1,4,2,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,11,1,1,4.37,1.77,85,1,5,2,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,12,1,1,3.13,2.35,102,1,1,2,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,13,0,0,3.0,1.14,130,0,7,3,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,14,1,1,4.41,1.09,117,1,2,2,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,15,1,1,3.94,1.43,300,1,4,0,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,16,1,1,2.5,1.59,296,1,3,2,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,17,0,0,2.93,1.74,96,0,1,1,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,18,1,1,4.0,2.59,201,1,8,1,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,19,1,1,2.81,1.82,67,1,9,0,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00033,P008,20,1,1,3.45,2.88,288,1,8,1,student,Japan,UTC+9,Male,UG,Climate,4,0,English,Neural Coding,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,1,1,1,3.15,2.31,61,1,7,0,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,2,1,1,2.63,1.56,154,1,3,2,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,3,1,1,2.2,2.21,206,1,6,3,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,4,1,1,4.3,1.03,193,1,2,3,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,5,1,1,2.64,2.14,135,1,1,0,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,6,1,1,4.5,2.03,173,1,6,3,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,7,1,1,3.04,1.3,127,1,1,1,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,8,1,1,2.62,2.6,131,1,10,0,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,9,1,1,2.74,1.98,150,1,1,1,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,10,1,1,2.46,2.72,246,1,1,2,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,11,1,1,2.2,2.53,100,1,8,2,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,12,1,1,2.97,2.38,130,1,7,0,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,13,1,1,2.05,1.43,240,1,5,0,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,14,0,0,2.09,1.64,170,0,1,2,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,15,1,1,3.84,1.65,108,1,8,0,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,16,0,0,2.58,2.78,222,0,10,0,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,17,1,1,4.2,1.89,122,1,2,3,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,18,1,1,3.02,1.36,283,1,3,1,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,19,1,1,3.47,2.27,127,1,7,1,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00034,P008,20,1,1,2.12,2.25,184,1,2,3,student,India,UTC+5:30,Male,UG,AI,6,0,Hindi,RL,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00035,P001,1,1,1,4.39,2.19,132,1,2,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,2,0,0,2.27,2.67,222,0,1,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,3,1,1,4.37,2.13,60,1,6,0,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,4,1,1,4.06,2.18,185,1,8,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,5,1,1,2.31,2.28,241,1,2,0,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,6,1,1,2.4,2.49,167,1,4,3,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,7,1,1,4.04,2.39,221,1,9,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,8,1,1,3.78,1.82,223,1,5,3,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,9,0,0,3.98,1.82,195,0,10,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,10,1,1,2.26,2.78,284,1,4,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,11,1,1,4.3,2.41,284,1,4,3,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,12,0,0,3.45,2.82,185,0,10,3,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,13,1,1,3.04,2.91,213,1,5,3,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,14,1,1,2.94,2.5,135,1,1,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,15,1,1,3.29,2.46,88,1,4,3,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,16,1,1,2.39,2.26,174,1,5,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,17,1,1,3.39,2.65,229,1,6,0,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,18,0,0,3.88,2.52,105,0,7,2,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,19,1,1,3.26,1.79,229,1,1,2,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00035,P001,20,1,1,3.83,2.0,238,1,6,1,student,Germany,UTC+1,Female,UG,AI,9,0,Hindi,Neural Coding,Slot 4,Computational Neuroscience,2025,2025-06-22,2025-07-24,363,18,global,4.5,3,8,5,virtual,5
U00036,P007,1,1,1,3.56,2.67,258,1,7,3,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,2,0,0,4.43,1.19,213,0,6,1,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,3,1,1,3.4,1.28,67,1,4,2,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,4,1,1,3.18,1.29,189,1,3,3,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,5,1,1,3.66,2.93,75,1,8,2,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,6,1,1,2.67,1.12,126,1,10,2,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,7,1,1,3.54,2.95,165,1,6,3,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,8,1,1,4.33,2.98,168,1,6,2,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,9,1,1,2.38,1.39,293,1,0,2,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,10,1,1,3.27,1.24,184,1,3,2,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00036,P007,11,1,1,2.77,1.01,222,1,0,2,student,Kenya,UTC+3,Female,Masters,Climate,6,0,Hindi,CV,Slot 2,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
