user_id,role,country,timezone,gender,education_level,field_of_study,years_experience,prior_neuromatch,preferred_language,interest_area,availability_slot
U01224,student,India,UTC+5:30,Non-binary,Masters,AI,4,0,English,Time Series,Slot 1
U01225,student,Kenya,UTC+3,Female,UG,Neuro,4,1,Spanish,RL,Slot 3
U01226,student,Kenya,UTC+3,Female,UG,CS,0,0,Spanish,CV,Slot 5
U01227,ta,Germany,UTC+1,Female,PhD,Climate,1,0,English,NLP,Slot 1
U01228,ta,UK,UTC+0,Female,PhD,Climate,7,1,English,RL,Slot 1
U01229,student,Canada,UTC-5,Non-binary,UG,CS,4,0,French,Climate,Slot 5
U01230,student,USA,UTC-5,Male,PhD,AI,8,0,French,Climate,Slot 4
U01231,student,Japan,UTC+9,Male,PhD,AI,2,0,Spanish,NLP,Slot 5
U01232,student,Brazil,UTC-3,Male,PhD,Climate,0,0,Hindi,Neural Coding,Slot 1
U01233,student,Japan,UTC+9,Non-binary,Masters,AI,5,0,English,Neural Coding,Slot 4
U01234,student,Kenya,UTC+3,Non-binary,Masters,Climate,1,0,French,Time Series,Slot 2
U01235,student,Kenya,UTC+3,Male,UG,CS,6,0,French,Neural Coding,Slot 4
U01236,student,USA,UTC-5,Male,PhD,Neuro,7,1,Hindi,CV,Slot 5
U01237,instructor,UK,UTC+0,Non-binary,Masters,Neuro,2,0,Hindi,NLP,Slot 2
U01238,instructor,UK,UTC+0,Female,UG,Climate,1,0,French,Neural Coding,Slot 2
U01239,student,India,UTC+5:30,Non-binary,Masters,CS,3,0,English,Time Series,Slot 2
U01240,student,Canada,UTC-5,Non-binary,PhD,Climate,7,0,Hindi,Climate,Slot 1
U01241,student,USA,UTC-5,Non-binary,UG,Climate,7,0,English,NLP,Slot 4
U01242,ta,UK,UTC+0,Female,UG,CS,3,1,English,RL,Slot 3
U01243,ta,Germany,UTC+1,Female,UG,AI,6,0,English,NLP,Slot 3
U01244,instructor,Germany,UTC+1,Male,PhD,Neuro,7,0,Spanish,CV,Slot 4
U01245,student,UK,UTC+0,Male,Masters,Climate,7,1,Spanish,Neural Coding,Slot 2
U01246,student,Canada,UTC-5,Male,Masters,Climate,2,0,Spanish,Climate,Slot 2
U01247,ta,Brazil,UTC-3,Male,PhD,AI,6,0,English,CV,Slot 3
U01248,ta,Germany,UTC+1,Non-binary,PhD,Neuro,4,0,Spanish,Time Series,Slot 1
U01249,student,Kenya,UTC+3,Non-binary,PhD,Climate,6,0,English,RL,Slot 1
U01250,student,UK,UTC+0,Female,Masters,Neuro,0,1,English,Time Series,Slot 5
U01251,ta,Japan,UTC+9,Female,Masters,CS,2,0,Spanish,Neural Coding,Slot 3
U01252,student,Canada,UTC-5,Non-binary,Masters,Neuro,6,0,English,RL,Slot 2
U01253,student,UK,UTC+0,Male,PhD,CS,3,0,Spanish,Time Series,Slot 4
U01254,ta,USA,UTC-5,Male,UG,AI,3,0,French,NLP,Slot 1
U01255,student,USA,UTC-5,Male,Masters,Climate,4,0,English,Climate,Slot 3
U01256,instructor,Kenya,UTC+3,Male,UG,Climate,7,0,Spanish,NLP,Slot 1
U01257,student,UK,UTC+0,Non-binary,UG,CS,7,0,Hindi,Neural Coding,Slot 4
U01258,student,USA,UTC-5,Male,UG,CS,9,0,Hindi,NLP,Slot 1
U01259,student,Brazil,UTC-3,Male,Masters,CS,3,0,French,Climate,Slot 4
U01260,student,USA,UTC-5,Male,PhD,CS,1,0,English,NLP,Slot 4
U01261,ta,Canada,UTC-5,Male,PhD,Climate,7,0,Spanish,Climate,Slot 5
U01262,student,India,UTC+5:30,Female,Masters,Climate,6,0,Hindi,Climate,Slot 5
U01263,student,USA,UTC-5,Female,PhD,CS,4,0,Hindi,Climate,Slot 3
U01264,student,Germany,UTC+1,Male,UG,CS,7,0,English,Climate,Slot 2
U01265,student,Brazil,UTC-3,Non-binary,PhD,Neuro,6,0,French,RL,Slot 4
U01266,student,Japan,UTC+9,Male,UG,AI,9,1,English,Neural Coding,Slot 2
U01267,student,Kenya,UTC+3,Non-binary,Masters,Neuro,7,0,French,Climate,Slot 5
U01268,student,Brazil,UTC-3,Male,Masters,Neuro,8,0,French,NLP,Slot 3
U01269,student,India,UTC+5:30,Non-binary,PhD,AI,7,0,English,CV,Slot 5
U01270,student,India,UTC+5:30,Female,Masters,AI,6,1,Spanish,Time Series,Slot 2
U01271,instructor,USA,UTC-5,Female,UG,Climate,8,1,Hindi,Climate,Slot 3
U01272,student,UK,UTC+0,Non-binary,Masters,Climate,4,0,French,CV,Slot 1
U01273,student,Japan,UTC+9,Male,Masters,AI,5,1,English,Time Series,Slot 2
U01274,student,Germany,UTC+1,Female,PhD,AI,2,0,Spanish,RL,Slot 3
U01275,student,Canada,UTC-5,Male,Masters,AI,6,0,English,NLP,Slot 1
U01276,student,USA,UTC-5,Female,UG,CS,7,0,Spanish,NLP,Slot 4
U01277,instructor,Germany,UTC+1,Non-binary,PhD,Neuro,4,0,English,Neural Coding,Slot 2
U01278,student,Germany,UTC+1,Female,UG,AI,9,1,French,Time Series,Slot 2
U01279,student,UK,UTC+0,Non-binary,UG,AI,6,1,Spanish,Neural Coding,Slot 2
U01280,student,Kenya,UTC+3,Male,UG,AI,5,0,Hindi,Time Series,Slot 1
U01281,ta,UK,UTC+0,Male,Masters,Climate,4,0,Spanish,NLP,Slot 3
U01282,student,Brazil,UTC-3,Non-binary,PhD,Climate,5,1,English,Neural Coding,Slot 2
U01283,student,Brazil,UTC-3,Male,UG,Climate,5,1,French,NLP,Slot 5
U01284,student,Canada,UTC-5,Non-binary,UG,CS,8,0,Spanish,Climate,Slot 3
U01285,student,Brazil,UTC-3,Female,UG,CS,9,0,French,CV,Slot 5
U01286,student,Japan,UTC+9,Male,PhD,CS,0,0,Hindi,Time Series,Slot 5
U01287,student,USA,UTC-5,Male,PhD,Climate,4,0,French,RL,Slot 5
U01288,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4
U01289,student,Japan,UTC+9,Female,PhD,Climate,3,0,English,CV,Slot 2
U01290,student,Germany,UTC+1,Female,UG,Climate,9,0,Spanish,NLP,Slot 4
U01291,student,Canada,UTC-5,Non-binary,UG,Neuro,0,0,French,Climate,Slot 1
U01292,student,Brazil,UTC-3,Male,Masters,Climate,0,0,French,CV,Slot 5
U01293,student,India,UTC+5:30,Female,PhD,Neuro,6,0,Hindi,RL,Slot 4
U01294,student,Canada,UTC-5,Female,Masters,Climate,9,0,French,NLP,Slot 4
U01295,student,India,UTC+5:30,Male,Masters,AI,4,0,French,Time Series,Slot 1
U01296,student,UK,UTC+0,Male,Masters,CS,6,0,French,CV,Slot 1
U01297,student,USA,UTC-5,Male,Masters,CS,0,0,Spanish,NLP,Slot 2
U01298,ta,UK,UTC+0,Female,Masters,Neuro,1,0,Spanish,Time Series,Slot 5
U01299,student,Brazil,UTC-3,Non-binary,PhD,Neuro,4,0,English,NLP,Slot 3
U01300,student,UK,UTC+0,Female,Masters,CS,0,0,Hindi,Time Series,Slot 5
U01301,student,Brazil,UTC-3,Female,UG,AI,8,0,Spanish,RL,Slot 2
U01302,student,Japan,UTC+9,Non-binary,Masters,Neuro,4,0,English,NLP,Slot 2
U01303,student,Canada,UTC-5,Non-binary,Masters,AI,0,1,Hindi,RL,Slot 5
U01304,ta,India,UTC+5:30,Female,UG,AI,0,0,French,Time Series,Slot 1
U01305,student,Japan,UTC+9,Non-binary,Masters,Neuro,8,0,Spanish,RL,Slot 4
U01306,student,Canada,UTC-5,Non-binary,PhD,Neuro,8,0,French,Climate,Slot 1
U01307,student,India,UTC+5:30,Male,UG,Neuro,0,0,Hindi,RL,Slot 2
U01308,student,Canada,UTC-5,Male,PhD,Climate,2,0,Spanish,RL,Slot 1
U01309,student,UK,UTC+0,Non-binary,Masters,Neuro,0,0,English,CV,Slot 1
U01310,student,Brazil,UTC-3,Male,PhD,Climate,4,0,English,CV,Slot 2
U01311,ta,USA,UTC-5,Female,Masters,AI,5,0,Spanish,NLP,Slot 5
U01312,student,USA,UTC-5,Female,UG,Neuro,2,0,English,CV,Slot 3
U01313,student,Canada,UTC-5,Female,UG,CS,2,0,Spanish,Climate,Slot 4
U01314,student,Japan,UTC+9,Non-binary,UG,Climate,4,1,Spanish,CV,Slot 2
U01315,student,Kenya,UTC+3,Female,PhD,Climate,2,0,Spanish,Climate,Slot 5
U01316,student,Kenya,UTC+3,Non-binary,UG,Climate,5,0,French,CV,Slot 1
U01317,student,Brazil,UTC-3,Female,UG,Climate,1,0,Spanish,Climate,Slot 3
U01318,student,Japan,UTC+9,Female,Masters,CS,3,0,English,NLP,Slot 4
U01319,student,UK,UTC+0,Non-binary,PhD,Neuro,3,1,Hindi,Climate,Slot 2
U01320,student,Canada,UTC-5,Male,UG,Climate,0,0,Hindi,RL,Slot 2
U01321,student,USA,UTC-5,Female,PhD,CS,2,0,Spanish,CV,Slot 3
U01322,student,Kenya,UTC+3,Non-binary,UG,AI,7,0,Hindi,RL,Slot 5
U01323,student,USA,UTC-5,Female,UG,CS,9,0,French,RL,Slot 4
U01324,student,Brazil,UTC-3,Female,UG,CS,7,1,Hindi,Neural Coding,Slot 1
U01325,student,Japan,UTC+9,Female,Masters,Climate,5,0,Spanish,RL,Slot 1
U01326,student,India,UTC+5:30,Female,UG,AI,7,0,French,Time Series,Slot 4
U01327,student,Japan,UTC+9,Female,UG,CS,8,1,Spanish,Time Series,Slot 4
U01328,student,Brazil,UTC-3,Female,Masters,AI,7,0,Spanish,Neural Coding,Slot 5
U01329,student,USA,UTC-5,Male,Masters,CS,9,0,Hindi,CV,Slot 1
U01330,student,India,UTC+5:30,Non-binary,Masters,AI,2,1,Hindi,NLP,Slot 2
U01331,student,Germany,UTC+1,Non-binary,UG,AI,9,1,Hindi,Time Series,Slot 1
U01332,student,USA,UTC-5,Female,PhD,Neuro,2,0,Hindi,Neural Coding,Slot 5
U01333,student,India,UTC+5:30,Male,Masters,AI,9,0,Spanish,NLP,Slot 2
U01334,ta,Germany,UTC+1,Male,UG,Climate,1,1,English,Neural Coding,Slot 3
U01335,ta,Germany,UTC+1,Non-binary,PhD,CS,6,0,Spanish,Neural Coding,Slot 2
U01336,student,Brazil,UTC-3,Male,Masters,CS,5,0,French,NLP,Slot 5
U01337,student,Germany,UTC+1,Non-binary,UG,Climate,9,0,Hindi,Neural Coding,Slot 2
U01338,ta,Germany,UTC+1,Male,Masters,Neuro,3,0,Spanish,Neural Coding,Slot 4
U01339,student,UK,UTC+0,Male,Masters,AI,0,0,Hindi,CV,Slot 1
U01340,student,Kenya,UTC+3,Non-binary,PhD,Neuro,9,0,English,Neural Coding,Slot 2
U01341,student,Canada,UTC-5,Female,PhD,Climate,8,0,English,Time Series,Slot 5
U01342,student,Brazil,UTC-3,Female,UG,Neuro,4,0,Hindi,Time Series,Slot 2
U01343,student,UK,UTC+0,Male,PhD,Neuro,6,0,Hindi,Neural Coding,Slot 3
U01344,ta,India,UTC+5:30,Non-binary,PhD,Climate,2,0,Hindi,Climate,Slot 2
U01345,student,India,UTC+5:30,Male,UG,CS,2,0,French,CV,Slot 4
U01346,student,Germany,UTC+1,Non-binary,UG,CS,3,0,Spanish,NLP,Slot 4
U01347,student,Kenya,UTC+3,Male,UG,Climate,4,0,Spanish,Time Series,Slot 1
U01348,student,Germany,UTC+1,Non-binary,PhD,Climate,4,0,French,CV,Slot 3
U01349,instructor,UK,UTC+0,Non-binary,UG,Climate,4,0,French,Neural Coding,Slot 2
U01350,student,UK,UTC+0,Female,UG,AI,0,0,English,Time Series,Slot 2
U01351,student,Germany,UTC+1,Non-binary,Masters,Neuro,6,0,Spanish,RL,Slot 1
U01352,student,USA,UTC-5,Female,UG,AI,5,0,English,Time Series,Slot 2
U01353,student,Germany,UTC+1,Male,UG,AI,6,1,Spanish,CV,Slot 5
U01354,student,USA,UTC-5,Female,PhD,Climate,1,0,French,CV,Slot 2
U01355,student,Germany,UTC+1,Female,UG,AI,0,0,French,NLP,Slot 5
U01356,student,Japan,UTC+9,Non-binary,UG,Neuro,0,0,Hindi,Neural Coding,Slot 3
U01357,student,Canada,UTC-5,Female,UG,Climate,5,1,Hindi,RL,Slot 5
U01358,student,Canada,UTC-5,Male,Masters,CS,5,0,Hindi,RL,Slot 1
U01359,student,Kenya,UTC+3,Non-binary,PhD,AI,7,0,Spanish,NLP,Slot 4
U01360,student,Japan,UTC+9,Female,Masters,Neuro,5,0,Hindi,Climate,Slot 5
U01361,student,Japan,UTC+9,Male,Masters,AI,0,0,Hindi,CV,Slot 2
U01362,ta,Germany,UTC+1,Male,UG,Neuro,2,0,Hindi,RL,Slot 4
U01363,student,Canada,UTC-5,Non-binary,Masters,Climate,5,0,Hindi,NLP,Slot 5
U01364,student,USA,UTC-5,Female,UG,CS,4,0,Hindi,Climate,Slot 2
U01365,student,Germany,UTC+1,Female,Masters,Neuro,4,1,Hindi,Time Series,Slot 3
U01366,student,India,UTC+5:30,Non-binary,Masters,Climate,8,0,Spanish,CV,Slot 4
U01367,ta,India,UTC+5:30,Female,PhD,CS,9,0,Spanish,NLP,Slot 5
U01368,student,Japan,UTC+9,Non-binary,UG,Neuro,1,1,Spanish,Climate,Slot 5
U01369,student,Brazil,UTC-3,Male,UG,CS,6,0,Hindi,RL,Slot 5
U01370,student,USA,UTC-5,Non-binary,UG,Climate,2,0,Spanish,RL,Slot 3
U01371,student,Kenya,UTC+3,Non-binary,PhD,Climate,2,0,French,Time Series,Slot 4
U01372,student,USA,UTC-5,Male,PhD,Neuro,3,0,Spanish,NLP,Slot 2
U01373,ta,Canada,UTC-5,Non-binary,Masters,CS,7,0,Spanish,RL,Slot 1
U01374,student,USA,UTC-5,Male,PhD,Climate,6,0,Hindi,Time Series,Slot 3
U01375,student,Canada,UTC-5,Male,UG,Neuro,3,0,Spanish,Time Series,Slot 2
U01376,student,Germany,UTC+1,Female,UG,CS,4,0,Hindi,Climate,Slot 2
U01377,student,Brazil,UTC-3,Male,UG,AI,3,0,Spanish,NLP,Slot 4
U01378,student,Japan,UTC+9,Non-binary,PhD,CS,3,0,Spanish,Neural Coding,Slot 3
U01379,student,USA,UTC-5,Female,UG,Neuro,1,0,English,NLP,Slot 1
U01380,student,Germany,UTC+1,Female,Masters,CS,7,1,English,Neural Coding,Slot 3
U01381,student,India,UTC+5:30,Non-binary,PhD,CS,6,0,English,CV,Slot 5
U01382,ta,India,UTC+5:30,Female,PhD,Neuro,7,0,Hindi,RL,Slot 3
U01383,student,Canada,UTC-5,Female,Masters,Neuro,8,0,French,CV,Slot 3
U01384,student,Canada,UTC-5,Female,PhD,CS,5,0,French,NLP,Slot 1
U01385,student,India,UTC+5:30,Female,PhD,Climate,6,0,Spanish,Neural Coding,Slot 5
U01386,student,USA,UTC-5,Non-binary,Masters,AI,6,1,French,RL,Slot 5
U01387,student,Japan,UTC+9,Non-binary,Masters,AI,9,0,English,Time Series,Slot 3
U01388,student,India,UTC+5:30,Non-binary,Masters,CS,6,0,French,Time Series,Slot 4
U01389,student,Germany,UTC+1,Non-binary,Masters,Climate,7,0,English,NLP,Slot 4
U01390,student,Japan,UTC+9,Non-binary,PhD,CS,9,0,Hindi,NLP,Slot 5
U01391,student,Germany,UTC+1,Non-binary,UG,CS,2,1,Spanish,RL,Slot 1
U01392,student,Kenya,UTC+3,Non-binary,PhD,Climate,3,0,Spanish,RL,Slot 1
U01393,student,Japan,UTC+9,Non-binary,PhD,AI,2,0,Spanish,CV,Slot 2
U01394,student,USA,UTC-5,Male,Masters,CS,5,0,Spanish,NLP,Slot 4
U01395,student,Kenya,UTC+3,Male,PhD,Neuro,5,0,Hindi,Time Series,Slot 1
U01396,student,Brazil,UTC-3,Non-binary,PhD,Climate,9,0,English,Time Series,Slot 3
U01397,student,Germany,UTC+1,Non-binary,PhD,CS,6,0,French,RL,Slot 4
U01398,student,Canada,UTC-5,Male,UG,Neuro,8,0,English,NLP,Slot 1
U01399,student,USA,UTC-5,Male,Masters,AI,4,0,English,Climate,Slot 3
U01400,student,Brazil,UTC-3,Female,Masters,CS,8,0,French,Neural Coding,Slot 5
U01401,student,Germany,UTC+1,Female,Masters,Neuro,8,0,French,Time Series,Slot 2
U01402,student,Germany,UTC+1,Male,Masters,CS,9,0,Hindi,NLP,Slot 2
U01403,student,Kenya,UTC+3,Male,Masters,Climate,8,0,Spanish,Climate,Slot 3
U01404,student,Brazil,UTC-3,Non-binary,PhD,CS,1,0,French,NLP,Slot 5
U01405,student,USA,UTC-5,Female,PhD,Climate,4,1,Spanish,RL,Slot 3
U01406,instructor,Canada,UTC-5,Male,Masters,AI,6,0,Spanish,Time Series,Slot 2
U01407,student,India,UTC+5:30,Male,Masters,Climate,1,1,French,Time Series,Slot 2
U01408,student,India,UTC+5:30,Non-binary,Masters,Neuro,5,0,Hindi,Time Series,Slot 4
U01409,student,UK,UTC+0,Female,Masters,CS,2,0,French,NLP,Slot 2
U01410,student,Canada,UTC-5,Male,UG,Neuro,9,1,English,Time Series,Slot 3
U01411,student,Japan,UTC+9,Non-binary,UG,AI,9,0,Hindi,Time Series,Slot 4
U01412,student,Kenya,UTC+3,Male,UG,AI,6,0,Spanish,Time Series,Slot 1
U01413,student,UK,UTC+0,Non-binary,PhD,CS,7,1,Spanish,RL,Slot 4
U01414,student,Brazil,UTC-3,Male,UG,Neuro,7,0,Hindi,CV,Slot 1
U01415,student,USA,UTC-5,Non-binary,PhD,Neuro,0,0,Hindi,CV,Slot 4
U01416,student,Germany,UTC+1,Male,UG,AI,3,1,Hindi,RL,Slot 3
U01417,ta,Brazil,UTC-3,Non-binary,PhD,Climate,3,0,English,RL,Slot 4
U01418,student,Kenya,UTC+3,Non-binary,PhD,Climate,4,0,French,Neural Coding,Slot 1
U01419,student,USA,UTC-5,Male,UG,Climate,9,0,Spanish,Neural Coding,Slot 5
U01420,ta,Japan,UTC+9,Female,PhD,CS,4,0,Spanish,RL,Slot 4
U01421,student,Canada,UTC-5,Female,PhD,AI,3,0,English,NLP,Slot 1
U01422,student,Brazil,UTC-3,Female,PhD,CS,4,0,Hindi,Climate,Slot 5
U01423,student,Japan,UTC+9,Male,PhD,CS,3,0,Spanish,Time Series,Slot 1
U01424,student,Brazil,UTC-3,Non-binary,PhD,AI,1,0,English,Climate,Slot 4
U01425,student,UK,UTC+0,Male,UG,AI,4,1,Spanish,Time Series,Slot 2
U01426,student,USA,UTC-5,Non-binary,Masters,CS,2,0,English,Neural Coding,Slot 5
U01427,student,Kenya,UTC+3,Female,PhD,AI,5,0,Hindi,Time Series,Slot 1
U01428,ta,Germany,UTC+1,Female,UG,Neuro,3,0,Hindi,CV,Slot 5
U01429,student,Japan,UTC+9,Non-binary,Masters,Neuro,2,0,Spanish,Time Series,Slot 1
U01430,student,India,UTC+5:30,Male,UG,AI,8,0,Spanish,NLP,Slot 2
U01431,student,Brazil,UTC-3,Non-binary,PhD,AI,1,0,French,NLP,Slot 2
U01432,student,Canada,UTC-5,Male,PhD,Neuro,4,0,French,RL,Slot 2
U01433,student,Canada,UTC-5,Female,UG,Neuro,1,0,Hindi,Time Series,Slot 2
U01434,student,Germany,UTC+1,Male,PhD,Neuro,6,0,Spanish,Time Series,Slot 3
U01435,student,Brazil,UTC-3,Female,UG,Neuro,2,0,Hindi,RL,Slot 1
U01436,ta,Germany,UTC+1,Male,Masters,CS,2,1,English,Time Series,Slot 5
U01437,student,Canada,UTC-5,Male,Masters,CS,3,0,French,NLP,Slot 3
U01438,student,Brazil,UTC-3,Male,Masters,CS,7,0,English,RL,Slot 2
U01439,ta,Canada,UTC-5,Male,UG,AI,6,1,French,Climate,Slot 4
U01440,student,USA,UTC-5,Non-binary,Masters,Neuro,0,0,French,Climate,Slot 1
U01441,student,India,UTC+5:30,Male,Masters,Climate,6,0,Spanish,NLP,Slot 5
U01442,student,Canada,UTC-5,Female,PhD,AI,0,1,French,Neural Coding,Slot 5
U01443,instructor,Brazil,UTC-3,Non-binary,UG,AI,0,0,Hindi,Climate,Slot 3
U01444,student,India,UTC+5:30,Non-binary,PhD,Neuro,6,0,Spanish,Time Series,Slot 5
U01445,ta,Canada,UTC-5,Non-binary,Masters,AI,2,0,Hindi,NLP,Slot 4
U01446,instructor,Kenya,UTC+3,Female,Masters,AI,2,0,French,Time Series,Slot 1
U01447,student,Kenya,UTC+3,Female,Masters,CS,0,1,English,Neural Coding,Slot 2
U01448,student,USA,UTC-5,Male,PhD,CS,1,0,English,Time Series,Slot 3
U01449,student,Japan,UTC+9,Male,Masters,AI,5,0,Hindi,RL,Slot 5
U01450,student,USA,UTC-5,Female,UG,AI,9,0,English,Time Series,Slot 4
U01451,student,UK,UTC+0,Male,PhD,CS,7,0,Hindi,CV,Slot 5
U01452,student,Germany,UTC+1,Male,UG,Neuro,4,0,Spanish,Climate,Slot 3
U01453,student,India,UTC+5:30,Female,Masters,Climate,8,1,Spanish,NLP,Slot 1
U01454,student,UK,UTC+0,Non-binary,UG,CS,8,1,French,NLP,Slot 4
U01455,student,Kenya,UTC+3,Female,UG,CS,8,1,Hindi,CV,Slot 3
U01456,student,India,UTC+5:30,Female,PhD,Climate,9,0,English,NLP,Slot 1
U01457,student,Japan,UTC+9,Female,Masters,Neuro,1,1,English,Neural Coding,Slot 3
U01458,student,Brazil,UTC-3,Female,Masters,CS,1,0,English,RL,Slot 4
U01459,student,Germany,UTC+1,Male,PhD,AI,7,0,Hindi,Neural Coding,Slot 4
U01460,student,India,UTC+5:30,Male,PhD,Neuro,8,1,Spanish,RL,Slot 4
U01461,student,UK,UTC+0,Female,Masters,Climate,4,0,Spanish,Climate,Slot 3
U01462,student,USA,UTC-5,Female,PhD,Climate,7,0,Spanish,CV,Slot 3
U01463,student,Canada,UTC-5,Male,Masters,AI,4,0,English,CV,Slot 3
U01464,student,India,UTC+5:30,Male,Masters,Climate,9,0,French,Neural Coding,Slot 2
U01465,student,Germany,UTC+1,Female,PhD,Neuro,3,1,English,RL,Slot 4
U01466,student,Japan,UTC+9,Non-binary,PhD,AI,3,0,French,RL,Slot 5
U01467,student,Canada,UTC-5,Male,UG,CS,3,0,English,CV,Slot 2
U01468,student,UK,UTC+0,Non-binary,UG,AI,6,0,English,Time Series,Slot 3
U01469,student,Canada,UTC-5,Non-binary,PhD,CS,4,0,Hindi,RL,Slot 3
U01470,student,Kenya,UTC+3,Female,UG,Climate,6,0,Spanish,Climate,Slot 2
U01471,student,Brazil,UTC-3,Male,Masters,CS,0,0,French,Time Series,Slot 2
U01472,student,Canada,UTC-5,Male,Masters,CS,6,0,Spanish,CV,Slot 5
U01473,student,Brazil,UTC-3,Male,UG,AI,0,1,Hindi,Neural Coding,Slot 3
U01474,ta,Germany,UTC+1,Male,Masters,CS,1,0,Spanish,Neural Coding,Slot 1
U01475,ta,Canada,UTC-5,Female,PhD,Neuro,6,0,Spanish,CV,Slot 3
U01476,student,Canada,UTC-5,Female,UG,Climate,0,0,English,NLP,Slot 1
U01477,student,Kenya,UTC+3,Female,Masters,Neuro,2,0,Hindi,CV,Slot 3
U01478,student,India,UTC+5:30,Male,UG,CS,7,1,English,Time Series,Slot 3
U01479,student,Germany,UTC+1,Female,Masters,Neuro,4,0,English,RL,Slot 2
U01480,student,Kenya,UTC+3,Female,Masters,Neuro,8,0,French,Neural Coding,Slot 1
U01481,student,India,UTC+5:30,Non-binary,PhD,AI,4,0,French,NLP,Slot 3
U01482,student,UK,UTC+0,Male,PhD,Neuro,6,0,Spanish,Climate,Slot 4
U01483,student,USA,UTC-5,Male,UG,CS,6,1,English,Climate,Slot 2
U01484,student,Germany,UTC+1,Non-binary,Masters,CS,5,1,English,Climate,Slot 5
U01485,instructor,UK,UTC+0,Female,PhD,Climate,2,1,Spanish,Climate,Slot 2
U01486,student,India,UTC+5:30,Male,UG,Climate,0,0,French,Climate,Slot 3
U01487,student,UK,UTC+0,Female,PhD,CS,5,0,Hindi,Neural Coding,Slot 4
U01488,student,Canada,UTC-5,Non-binary,PhD,CS,0,0,Spanish,Climate,Slot 3
U01489,student,Brazil,UTC-3,Female,UG,CS,3,0,Spanish,Time Series,Slot 4
U01490,student,Japan,UTC+9,Non-binary,PhD,CS,3,0,Spanish,RL,Slot 5
U01491,instructor,Canada,UTC-5,Non-binary,Masters,Climate,8,0,French,CV,Slot 2
U01492,student,India,UTC+5:30,Male,PhD,AI,4,0,English,Climate,Slot 4
U01493,student,Kenya,UTC+3,Female,UG,Neuro,7,0,French,Climate,Slot 1
U01494,instructor,Brazil,UTC-3,Male,UG,AI,2,0,French,Neural Coding,Slot 2
U01495,student,Kenya,UTC+3,Male,Masters,CS,8,0,Spanish,CV,Slot 5
U01496,student,USA,UTC-5,Male,PhD,Neuro,6,1,French,NLP,Slot 1
U01497,student,Kenya,UTC+3,Non-binary,UG,Climate,6,0,French,NLP,Slot 1
U01498,student,India,UTC+5:30,Female,UG,Neuro,5,0,Spanish,NLP,Slot 1
U01499,student,USA,UTC-5,Non-binary,PhD,Climate,5,0,French,Time Series,Slot 5
U01500,student,Germany,UTC+1,Female,UG,Neuro,9,0,French,CV,Slot 5
