application_id,user_id,program_id,application_date,motivation_score,cv_score,technical_score,diversity_score,preferred_program_track,preferred_timeslot,selected,waitlisted,final_status
A000916,U01070,P002,2026-03-01,64.33455237900631,42.56728232641103,90.99275795221259,53,Research,Slot 5,1,0,accepted
A000917,U01072,P008,2026-03-01,74.13214082919305,37.93525046418449,76.21672712799736,65,Research,Slot 2,0,1,rejected
A000918,U01073,P005,2026-03-01,62.73963756252878,46.3168167684376,62.040277559406704,46,Research,Slot 3,0,1,rejected
A000919,U01074,P007,2026-03-01,67.29236949310753,49.168282280653806,66.12978170593054,71,Research,Slot 4,0,1,rejected
A000920,U01075,P006,2026-03-01,77.19144334338687,55.375940162702406,83.77335029528342,90,Research,Slot 4,1,0,accepted
A000921,U01076,P006,2026-03-01,38.84179428960138,38.74898739491613,53.742376894453095,41,Research,Slot 2,0,1,rejected
A000922,U01077,P008,2026-03-01,53.88998875910371,57.963400197488326,57.47373963683046,66,Research,Slot 3,0,1,rejected
A000923,U01078,P008,2026-03-01,58.84630371789172,59.39707491945591,71.54567816195025,44,Research,Slot 2,0,1,rejected
A000924,U01079,P006,2026-03-01,59.552795731573596,30.570790994842138,67.87798041414656,71,Research,Slot 5,0,1,rejected
A000925,U01080,P004,2026-03-01,48.15491469820511,50.79122682759175,72.36369133671424,80,Research,Slot 1,0,1,rejected
A000926,U01081,P004,2026-03-01,65.85862528617211,57.053405829585856,96.24313441306006,44,Research,Slot 3,1,0,accepted
A000927,U01082,P005,2026-03-01,75.67552220104932,45.19223438495396,83.46532798813885,53,Research,Slot 4,1,0,accepted
A000928,U01083,P004,2026-03-01,62.315663694308974,52.48684599376326,100.0,83,Research,Slot 5,1,0,accepted
A000929,U01085,P005,2026-03-01,63.91698016010473,49.10796702308332,37.90773600797404,66,Research,Slot 4,0,1,rejected
A000930,U01086,P001,2026-03-01,56.573977592289275,57.307546611603925,66.1029298048287,64,Research,Slot 3,0,1,rejected
A000931,U01087,P003,2026-03-01,59.65148049508995,47.41957569777935,96.70565383207999,60,Research,Slot 2,1,0,accepted
A000932,U01088,P008,2026-03-01,50.14348617207331,41.49730719803193,67.74435144272819,80,Research,Slot 1,0,1,rejected
A000933,U01089,P008,2026-03-01,58.12162800384931,57.22375304819296,88.37434107915418,68,Research,Slot 4,1,0,accepted
A000934,U01090,P007,2026-03-01,69.68120077240619,31.143420517390098,52.61296187761441,50,Research,Slot 3,0,1,rejected
A000935,U01091,P005,2026-03-01,65.01794174938856,37.88892510812799,68.24140970871026,51,Research,Slot 1,0,1,rejected
A000936,U01092,P005,2026-03-01,55.08455586193095,43.72951385302259,51.89731308385299,59,Research,Slot 3,0,1,rejected
A000937,U01093,P002,2026-03-01,55.17690973102108,48.80036871132707,63.23649441488623,40,Research,Slot 2,0,1,rejected
A000938,U01094,P007,2026-03-01,51.61638119999192,37.87342867376687,80.91803092232355,51,Research,Slot 1,0,1,rejected
A000939,U01095,P006,2026-03-01,48.93267012270549,47.00306504067111,89.86496755407023,82,Research,Slot 4,0,1,rejected
A000940,U01096,P001,2026-03-01,73.29794365205076,33.24419550375906,47.36534696690888,76,Research,Slot 2,0,1,rejected
A000941,U01098,P006,2026-03-01,52.719478204507254,41.070059848194035,60.49221586030829,80,Research,Slot 2,0,1,rejected
A000942,U01099,P001,2026-03-01,59.79807897026234,61.23176946601683,88.71676376850925,78,Research,Slot 1,1,0,accepted
A000943,U01100,P006,2026-03-01,72.75205736432446,43.89438300570618,92.44839204099954,42,Research,Slot 5,1,0,accepted
A000944,U01101,P003,2026-03-01,53.7597964675665,58.44525606314535,61.11370836310702,47,Research,Slot 2,0,1,rejected
A000945,U01102,P008,2026-03-01,74.24508958903029,53.39363362566204,64.86149685106263,61,Research,Slot 1,0,1,rejected
A000946,U01103,P002,2026-03-01,53.84119352077019,47.51863671212413,100.0,62,Research,Slot 3,1,0,accepted
A000947,U01104,P006,2026-03-01,64.07090383398833,69.53059695539896,59.33040628832647,70,Research,Slot 4,0,1,rejected
A000948,U01105,P007,2026-03-01,52.40197868012225,42.89984557108448,65.05143647532459,79,Research,Slot 3,0,1,rejected
A000949,U01107,P003,2026-03-01,54.611847218941776,60.47520814109763,51.94707570286051,78,Research,Slot 2,0,1,rejected
A000950,U01108,P006,2026-03-01,71.43857437413709,47.4576487144466,100.0,74,Research,Slot 1,1,0,accepted
A000951,U01109,P008,2026-03-01,69.57419947825522,59.21222000398584,82.84352435850043,40,Research,Slot 4,1,0,accepted
A000952,U01110,P002,2026-03-01,69.92673054368966,60.57240599787105,72.75988098390025,50,Research,Slot 5,1,0,accepted
A000953,U01111,P001,2026-03-01,48.34148177967964,53.77545661449114,58.410485567328905,73,Research,Slot 2,0,1,rejected
A000954,U01112,P002,2026-03-01,54.255132945837246,58.71702585598813,100.0,87,Research,Slot 5,1,0,accepted
A000955,U01113,P001,2026-03-01,60.21222650834258,40.65406105101529,55.32773637555781,56,Research,Slot 2,0,1,rejected
A000956,U01114,P003,2026-03-01,60.310634263989314,48.38232718834331,60.77585389486391,47,Research,Slot 1,0,1,rejected
A000957,U01115,P002,2026-03-01,65.81670072888794,56.109124004478026,53.19598416537982,52,Research,Slot 5,0,1,rejected
A000958,U01116,P001,2026-03-01,53.29479105051452,58.652612935234565,55.42900833735774,78,Research,Slot 2,0,1,rejected
A000959,U01117,P007,2026-03-01,58.30180027822801,33.478558681111835,85.45629329987864,41,Research,Slot 4,0,1,rejected
A000960,U01118,P002,2026-03-01,79.09297050626463,39.622951779655246,39.978960753695695,74,Research,Slot 2,0,1,rejected
A000961,U01120,P003,2026-03-01,55.54652205003449,55.31797398480622,87.06660135361263,41,Research,Slot 4,1,0,accepted
A000962,U01121,P008,2026-03-01,53.538245498736266,57.37176098051193,62.19789830184072,73,Research,Slot 4,0,1,rejected
A000963,U01122,P001,2026-03-01,72.62211972892908,40.83533786207673,85.72644417157244,72,Research,Slot 5,1,0,accepted
A000964,U01123,P004,2026-03-01,57.81994368878876,49.68738585845754,70.60664997896733,88,Research,Slot 5,0,1,rejected
A000965,U01125,P006,2026-03-01,63.019694895141264,34.61328927067406,60.3581699482989,49,Research,Slot 5,0,1,rejected
A000966,U01126,P004,2026-03-01,62.84065207064523,45.240751884645555,79.01433236944378,53,Research,Slot 5,0,1,rejected
A000967,U01127,P005,2026-03-01,69.60783991313791,29.49440509383249,70.66494486397791,63,Research,Slot 2,0,1,rejected
A000968,U01128,P007,2026-03-01,51.06750502481602,49.65818671169511,64.80783908490466,47,Research,Slot 3,0,1,rejected
A000969,U01129,P004,2026-03-01,55.61125517581523,47.104867755903875,38.96883608947084,53,Research,Slot 4,0,1,rejected
A000970,U01130,P007,2026-03-01,61.07760055452543,47.501062641879535,48.26684474361438,41,Research,Slot 2,0,1,rejected
A000971,U01132,P007,2026-03-01,58.68343823738647,49.25585792076479,90.72151917719715,60,Research,Slot 3,1,0,accepted
A000972,U01133,P008,2026-03-01,57.31877290982152,45.57332539356763,59.29813743782586,48,Research,Slot 3,0,1,rejected
A000973,U01134,P004,2026-03-01,56.07636154307886,30.432931678219983,70.54099702711882,54,Research,Slot 5,0,1,rejected
A000974,U01135,P003,2026-03-01,50.278377820566746,50.795795465565604,71.33218268721974,45,Research,Slot 5,0,1,rejected
A000975,U01136,P002,2026-03-01,64.90823451876646,42.68597497796635,100.0,86,Research,Slot 1,1,0,accepted
A000976,U01137,P005,2026-03-01,58.73273658437246,47.93453265551056,96.14181226900389,84,Research,Slot 5,1,0,accepted
A000977,U01138,P004,2026-03-01,70.70912943374587,57.52848331200271,68.52183734924229,48,Research,Slot 4,1,0,accepted
A000978,U01139,P008,2026-03-01,72.16445983497483,39.87425569185679,91.66685005491996,57,Research,Slot 5,1,0,accepted
A000979,U01140,P001,2026-03-01,80.90184824766061,50.24687763885658,33.28812667103367,57,Research,Slot 3,0,1,rejected
A000980,U01141,P007,2026-03-01,69.53153621879176,43.090591984561065,40.36827090118675,70,Research,Slot 4,0,1,rejected
A000981,U01142,P005,2026-03-01,71.95177411511416,45.197855658676005,88.37937897963177,52,Research,Slot 2,1,0,accepted
A000982,U01143,P008,2026-03-01,50.73836736516792,37.905646710409414,52.68850786400992,45,Research,Slot 3,0,1,rejected
A000983,U01144,P003,2026-03-01,43.787960904290486,36.0399493415956,73.92000208483034,62,Research,Slot 1,0,1,rejected
A000984,U01145,P007,2026-03-01,41.55638337779314,42.16149415345283,73.63633233161532,85,Research,Slot 4,0,1,rejected
A000985,U01146,P004,2026-03-01,57.50344461781081,52.07542294888742,74.79259744286963,75,Research,Slot 3,0,1,rejected
A000986,U01147,P007,2026-03-01,57.993147816246704,45.953041431366735,36.53214337884565,81,Research,Slot 5,0,1,rejected
A000987,U01149,P008,2026-03-01,73.37332880114424,42.874213371326725,82.31126655011113,58,Research,Slot 3,1,0,accepted
A000988,U01150,P007,2026-03-01,63.721667623661084,55.719563219724996,100.0,69,Research,Slot 4,1,0,accepted
A000989,U01151,P003,2026-03-01,69.6467423968642,54.51704649890677,53.56685672840178,87,Research,Slot 1,0,1,rejected
A000990,U01152,P007,2026-03-01,61.77023128993783,53.696147959000164,86.06323922008288,71,Research,Slot 3,1,0,accepted
A000991,U01153,P007,2026-03-01,67.46023952982816,43.724599972559275,66.71270136705354,67,Research,Slot 2,0,1,rejected
A000992,U01154,P004,2026-03-01,82.80260230298927,42.66222717192621,64.46513451344111,72,Research,Slot 5,0,1,rejected
A000993,U01155,P005,2026-03-01,66.00436577625842,41.73378482152853,45.16707897687727,65,Research,Slot 2,0,1,rejected
A000994,U01156,P006,2026-03-01,81.56349631729299,46.193053762049075,97.39232166900042,52,Research,Slot 5,1,0,accepted
A000995,U01157,P003,2026-03-01,58.6175567067694,43.34049003894473,62.632882631029176,56,Research,Slot 4,0,1,rejected
A000996,U01158,P001,2026-03-01,67.87745541311432,71.37611629379224,39.22322881480861,51,Research,Slot 5,0,1,rejected
A000997,U01159,P003,2026-03-01,55.89567703717668,61.806025060015,32.83892787228874,52,Research,Slot 2,0,1,rejected
A000998,U01161,P008,2026-03-01,56.45051733259342,74.60752928708379,64.31708644035795,83,Research,Slot 5,1,0,accepted
A000999,U01162,P003,2026-03-01,80.38541395288826,60.972854385416824,47.70822427762246,85,Research,Slot 4,0,1,rejected
A001000,U01163,P003,2026-03-01,59.29092571604621,62.02778229325564,74.75965862178224,57,Research,Slot 4,1,0,accepted
A001001,U01164,P007,2026-03-01,70.02271035675611,55.87778227889649,71.7419425810701,65,Research,Slot 5,1,0,accepted
A001002,U01165,P004,2026-03-01,55.498450801572716,20.970726780984545,56.55310799750047,46,Research,Slot 4,0,1,rejected
A001003,U01166,P003,2026-03-01,59.22491988853714,29.032005191720277,100.0,77,Research,Slot 4,0,1,rejected
A001004,U01167,P002,2026-03-01,54.72097052960855,40.35399789842782,83.1514963934947,90,Research,Slot 1,0,1,rejected
A001005,U01168,P008,2026-03-01,67.0812986049528,48.38320072785505,87.04312282542465,89,Research,Slot 4,1,0,accepted
A001006,U01169,P002,2026-03-01,49.16198004729782,61.83740486168101,87.79946492628305,77,Research,Slot 4,1,0,accepted
A001007,U01170,P002,2026-03-01,44.547548914904375,46.343889909787826,56.21212198766082,59,Research,Slot 4,0,1,rejected
A001008,U01172,P004,2026-03-01,49.97454367610478,62.19493022566629,100.0,50,Research,Slot 5,1,0,accepted
A001009,U01175,P005,2026-03-01,59.9293709544917,46.02451303454222,67.8391105873638,90,Research,Slot 3,0,1,rejected
A001010,U01176,P003,2026-03-01,41.170165533282734,34.76402189331833,41.15481980575004,53,Research,Slot 3,0,1,rejected
A001011,U01178,P008,2026-03-01,57.72107441234166,47.69213847897278,85.3036966864169,86,Research,Slot 3,0,1,rejected
A001012,U01179,P001,2026-03-01,60.40330400889144,32.18575100448369,77.03013331186122,71,Research,Slot 4,0,1,rejected
A001013,U01180,P008,2026-03-01,37.8294760828654,49.736691645302976,58.257139567814136,67,Research,Slot 1,0,1,rejected
A001014,U01181,P006,2026-03-01,62.588875157127056,39.341972886512416,53.72379431573246,68,Research,Slot 3,0,1,rejected
A001015,U01182,P001,2026-03-01,61.41663024739276,59.07017963669654,50.86878880523699,67,Research,Slot 3,0,1,rejected
A001016,U01183,P006,2026-03-01,69.75034206953751,45.771276646658954,95.16755026989867,78,Research,Slot 1,1,0,accepted
A001017,U01184,P006,2026-03-01,62.115620602789555,55.93253564277809,93.57991826986273,87,Research,Slot 3,1,0,accepted
A001018,U01185,P005,2026-03-01,74.98481840126713,48.79803255733045,80.61357141377324,57,Research,Slot 5,1,0,accepted
A001019,U01186,P002,2026-03-01,63.36583045459035,45.42315438320922,49.24349516425113,60,Research,Slot 4,0,1,rejected
A001020,U01187,P002,2026-03-01,45.8056680345499,41.42557570452783,90.46712713775764,79,Research,Slot 5,0,1,rejected
A001021,U01188,P005,2026-03-01,62.20800994592536,53.53278125446282,71.36412123181572,46,Research,Slot 4,0,1,rejected
A001022,U01190,P003,2026-03-01,54.045714262550135,53.81171772553241,78.51636199505653,78,Research,Slot 1,0,1,rejected
A001023,U01191,P006,2026-03-01,51.62066417630284,25.275543419056522,82.57610936926311,64,Research,Slot 2,0,1,rejected
A001024,U01192,P001,2026-03-01,57.31628706041031,53.56629616101602,82.8146741424745,67,Research,Slot 1,0,1,rejected
A001025,U01193,P005,2026-03-01,63.71401085932235,51.69428083908949,100.0,52,Research,Slot 5,1,0,accepted
A001026,U01194,P006,2026-03-01,58.43986340576745,62.570848921053454,94.52729620770569,76,Research,Slot 2,1,0,accepted
A001027,U01195,P008,2026-03-01,53.17462003859177,36.185223362189774,48.81861395098294,62,Research,Slot 4,0,1,rejected
A001028,U01196,P001,2026-03-01,58.66721284770845,52.0548642756002,45.3449287097607,63,Research,Slot 5,0,1,rejected
A001029,U01197,P005,2026-03-01,54.65102962178905,64.46098618575219,49.06165209019565,80,Research,Slot 5,0,1,rejected
A001030,U01198,P001,2026-03-01,53.09863668082394,47.63875650024511,58.06484282474267,44,Research,Slot 3,0,1,rejected
A001031,U01199,P007,2026-03-01,69.83050148678952,42.24852355548918,42.77860783371137,68,Research,Slot 2,0,1,rejected
A001032,U01200,P002,2026-03-01,53.764074746462285,43.97795819441766,62.993736297614234,50,Research,Slot 1,0,1,rejected
A001033,U01201,P004,2026-03-01,58.97575286039873,64.18264132737538,58.44783694065029,42,Research,Slot 1,0,1,rejected
A001034,U01202,P001,2026-03-01,62.6850146247536,77.84588199181577,67.83556400705527,72,Research,Slot 3,1,0,accepted
A001035,U01203,P007,2026-03-01,48.98844858875577,65.56104437527084,73.83151409008285,56,Research,Slot 4,0,1,rejected
A001036,U01204,P002,2026-03-01,63.37878561109787,51.58813991668424,97.46730451086931,77,Research,Slot 2,1,0,accepted
A001037,U01205,P008,2026-03-01,68.22042003928942,64.58432703426777,80.96502067055769,66,Research,Slot 5,1,0,accepted
A001038,U01206,P008,2026-03-01,54.19224866314381,51.35685453456917,75.813760320182,58,Research,Slot 2,0,1,rejected
A001039,U01209,P002,2026-03-01,60.335946333268495,44.86815619076136,83.21399670566446,78,Research,Slot 2,0,1,rejected
A001040,U01211,P007,2026-03-01,47.508729427631884,45.77217279352882,79.82034615505516,81,Research,Slot 4,0,1,rejected
A001041,U01212,P002,2026-03-01,75.53678960445693,35.40323964842315,85.96091434159942,73,Research,Slot 4,1,0,accepted
A001042,U01214,P008,2026-03-01,69.34654707336624,53.699256130043906,59.02043905382864,62,Research,Slot 2,0,1,rejected
A001043,U01216,P002,2026-03-01,78.41549476395366,43.05197898461358,81.08238561099913,65,Research,Slot 1,1,0,accepted
A001044,U01217,P007,2026-03-01,57.688372246323276,58.13636148642236,94.60805866138375,41,Research,Slot 5,1,0,accepted
A001045,U01218,P008,2026-03-01,60.470343640085034,52.417408085325754,79.41053466481046,47,Research,Slot 2,0,1,rejected
A001046,U01219,P008,2026-03-01,61.64015956640611,52.65318870448219,50.32134573114913,51,Research,Slot 5,0,1,rejected
A001047,U01220,P005,2026-03-01,79.48581459048721,38.45587783437024,98.56880072499037,60,Research,Slot 3,1,0,accepted
A001048,U01221,P001,2026-03-01,77.46787386601952,29.402184307899113,67.2385521361847,67,Research,Slot 3,0,1,rejected
A001049,U01222,P005,2026-03-01,49.65230221946434,46.81518201129519,100.0,90,Research,Slot 2,1,0,accepted
A001050,U01223,P003,2026-03-01,53.51539989057582,52.313623243412906,90.40630726178586,51,Research,Slot 2,1,0,accepted
A001051,U01224,P006,2026-03-01,64.90946687620271,41.33452914358929,86.80929832265699,62,Research,Slot 1,0,1,rejected
A001052,U01225,P002,2026-03-01,59.28660001499597,67.19766792929515,68.27417732471555,55,Research,Slot 3,0,1,rejected
A001053,U01226,P007,2026-03-01,56.75324496760165,59.942312757686516,53.41247978147977,44,Research,Slot 5,0,1,rejected
A001054,U01229,P003,2026-03-01,49.873144366315074,32.4004111785075,60.011906426779476,53,Research,Slot 5,0,1,rejected
A001055,U01230,P001,2026-03-01,61.88491822966368,50.10041883249679,91.85835058328772,82,Research,Slot 4,1,0,accepted
A001056,U01231,P008,2026-03-01,71.94214483013992,63.01102063024093,68.10583990079276,63,Research,Slot 5,1,0,accepted
A001057,U01232,P002,2026-03-01,56.94500536946347,44.02618938954857,43.21505269512778,63,Research,Slot 1,0,1,rejected
A001058,U01233,P001,2026-03-01,51.523727875031156,58.18594618343214,76.1041804694612,49,Research,Slot 4,0,1,rejected
A001059,U01234,P006,2026-03-01,66.5010546683551,56.95653018926372,68.88420868580404,89,Research,Slot 2,0,1,rejected
A001060,U01235,P003,2026-03-01,56.67332637103662,44.90882762256621,70.80988246008918,60,Research,Slot 4,0,1,rejected
A001061,U01236,P006,2026-03-01,55.500827537986154,56.70796468918347,87.89824838874858,47,Research,Slot 5,1,0,accepted
A001062,U01239,P006,2026-03-01,64.81171557579226,40.12082166358981,73.06704816261914,40,Research,Slot 2,0,1,rejected
A001063,U01240,P006,2026-03-01,69.97877815794254,50.91739875987282,93.67353378918878,60,Research,Slot 1,1,0,accepted
A001064,U01241,P002,2026-03-01,77.39484470518688,50.54665418404613,78.27867341502673,84,Research,Slot 4,1,0,accepted
A001065,U01245,P006,2026-03-01,49.04160836996042,38.95548172145004,78.28985154337546,40,Research,Slot 2,0,1,rejected
A001066,U01246,P001,2026-03-01,75.24593030042564,53.67464664055916,64.3354161047253,85,Research,Slot 2,0,1,rejected
A001067,U01249,P003,2026-03-01,48.83549144815952,59.87861582406509,75.59097811389145,61,Research,Slot 1,0,1,rejected
A001068,U01250,P001,2026-03-01,73.59330534921615,41.93049095534464,54.592041815995294,53,Research,Slot 5,0,1,rejected
A001069,U01252,P001,2026-03-01,49.06136360018466,53.56249320697575,71.35300285632347,69,Research,Slot 2,0,1,rejected
A001070,U01253,P008,2026-03-01,35.41830569450981,40.19235156337462,61.267292426691476,76,Research,Slot 4,0,1,rejected
A001071,U01255,P001,2026-03-01,43.74107972625504,49.68864461684724,72.78125489536104,90,Research,Slot 3,0,1,rejected
A001072,U01257,P003,2026-03-01,57.807224793155335,75.19518819872356,88.34198943171766,60,Research,Slot 4,1,0,accepted
A001073,U01258,P002,2026-03-01,78.6419952588735,43.28692408628914,88.03538910213311,54,Research,Slot 1,1,0,accepted
A001074,U01259,P003,2026-03-01,68.83848536020743,52.06958901084286,65.89198196612571,75,Research,Slot 4,0,1,rejected
A001075,U01260,P007,2026-03-01,51.51214499688979,51.814957675006944,52.80280245132709,44,Research,Slot 4,0,1,rejected
A001076,U01262,P003,2026-03-01,77.88485767978263,36.52445132890904,80.02649894000555,64,Research,Slot 5,0,1,rejected
A001077,U01263,P002,2026-03-01,52.999851649067125,49.37819945679423,76.0860216393059,58,Research,Slot 3,0,1,rejected
A001078,U01264,P006,2026-03-01,43.05845338175419,42.9928333945924,82.62024186875104,78,Research,Slot 2,0,1,rejected
A001079,U01265,P005,2026-03-01,55.515086302129,35.82233806871094,86.92464341364328,53,Research,Slot 4,0,1,rejected
A001080,U01266,P002,2026-03-01,87.15149317222517,34.47030194262446,100.0,73,Research,Slot 2,1,0,accepted
A001081,U01267,P002,2026-03-01,53.77328233447617,55.02546246454182,74.02856130229536,53,Research,Slot 5,0,1,rejected
A001082,U01268,P006,2026-03-01,55.27100271367391,53.68973012102345,100.0,46,Research,Slot 3,1,0,accepted
A001083,U01269,P002,2026-03-01,72.25395232859672,50.904139936951886,82.2220567266956,75,Research,Slot 5,1,0,accepted
A001084,U01270,P007,2026-03-01,75.08918894266904,61.183381367931275,73.02756349107668,57,Research,Slot 2,1,0,accepted
A001085,U01272,P001,2026-03-01,89.14109215768362,37.22915437668881,63.7076623661258,85,Research,Slot 1,0,1,rejected
A001086,U01273,P004,2026-03-01,76.17970578788245,43.34196930674042,64.1681155333395,78,Research,Slot 2,0,1,rejected
A001087,U01274,P006,2026-03-01,78.80761146202649,55.46889703451684,74.54749535370588,82,Research,Slot 3,1,0,accepted
A001088,U01275,P005,2026-03-01,35.56854694769268,49.96137721208139,85.98101779761156,44,Research,Slot 1,0,1,rejected
A001089,U01276,P004,2026-03-01,62.29967113622129,56.333688092749625,89.54387270425778,76,Research,Slot 4,1,0,accepted
A001090,U01278,P002,2026-03-01,62.45987048128154,53.22340444477964,80.93413312627591,81,Research,Slot 2,1,0,accepted
A001091,U01279,P005,2026-03-01,50.13625407947657,41.82798930497986,70.01349309652193,66,Research,Slot 2,0,1,rejected
A001092,U01280,P006,2026-03-01,64.10654361335652,37.65325952187467,83.90418585490207,83,Research,Slot 1,0,1,rejected
A001093,U01282,P002,2026-03-01,76.53967540778041,26.08852510150463,80.104775188058,88,Research,Slot 2,0,1,rejected
A001094,U01283,P003,2026-03-01,74.771757333683,69.48479410097343,91.96230342523575,67,Research,Slot 5,1,0,accepted
A001095,U01284,P003,2026-03-01,69.94378730992047,55.28036004547964,84.41866740342549,60,Research,Slot 3,1,0,accepted
A001096,U01285,P005,2026-03-01,57.8442451292833,43.682948245871664,87.31564483096507,60,Research,Slot 5,0,1,rejected
A001097,U01286,P006,2026-03-01,61.6311271136541,76.8209481364969,62.54490194153569,52,Research,Slot 5,1,0,accepted
A001098,U01287,P001,2026-03-01,56.32977385278358,46.09590813578367,63.39540126437492,52,Research,Slot 5,0,1,rejected
A001099,U01288,P006,2026-03-01,63.915511752600935,51.373413245651044,91.18350065655177,43,Research,Slot 4,1,0,accepted
A001100,U01289,P008,2026-03-01,65.40384047773665,69.36277112644564,76.89642645485236,71,Research,Slot 2,1,0,accepted
A001101,U01290,P001,2026-03-01,52.79814919790838,48.2680377835293,98.34102397724239,71,Research,Slot 4,1,0,accepted
A001102,U01291,P004,2026-03-01,56.64770549968469,67.27325696014901,33.00014697960761,42,Research,Slot 1,0,1,rejected
A001103,U01292,P005,2026-03-01,56.32512171439236,54.24370258841952,53.77955642862775,57,Research,Slot 5,0,1,rejected
A001104,U01293,P001,2026-03-01,60.990144494872574,44.775852716224904,70.64803792863353,66,Research,Slot 4,0,1,rejected
A001105,U01294,P006,2026-03-01,69.15402970484936,62.22711792831931,88.46257970193032,47,Research,Slot 4,1,0,accepted
A001106,U01295,P002,2026-03-01,70.37005324369159,47.24517684820978,53.3128613765387,47,Research,Slot 1,0,1,rejected
A001107,U01296,P005,2026-03-01,68.43167204001216,38.760241401032445,69.21267100799814,68,Research,Slot 1,0,1,rejected
A001108,U01297,P007,2026-03-01,62.356575879871976,46.33852159198815,44.77063110612535,50,Research,Slot 2,0,1,rejected
A001109,U01299,P005,2026-03-01,62.301406512671754,42.297533360026414,67.23664595073465,78,Research,Slot 3,0,1,rejected
A001110,U01300,P001,2026-03-01,65.31775281165677,56.47589473146245,56.885633678861545,60,Research,Slot 5,0,1,rejected
A001111,U01301,P004,2026-03-01,57.48941831801258,67.56958173417884,83.34384948477145,77,Research,Slot 2,1,0,accepted
A001112,U01302,P005,2026-03-01,65.61798164327799,52.62632367108165,68.40798605020942,64,Research,Slot 2,0,1,rejected
A001113,U01303,P008,2026-03-01,58.24002197227305,46.314367949972,57.07099887489365,55,Research,Slot 5,0,1,rejected
A001114,U01305,P005,2026-03-01,52.03519381501638,35.26924356935386,100.0,76,Research,Slot 4,0,1,rejected
A001115,U01306,P007,2026-03-01,49.07009886503341,44.152729642271666,100.0,41,Research,Slot 1,0,1,rejected
A001116,U01307,P001,2026-03-01,61.1845954873922,38.68113621467401,32.327147959984,58,Research,Slot 2,0,1,rejected
A001117,U01308,P006,2026-03-01,54.42627671487995,52.61730438193884,58.70410389325954,41,Research,Slot 1,0,1,rejected
A001118,U01309,P007,2026-03-01,55.54942656112747,55.418928204759055,36.775955192971736,81,Research,Slot 1,0,1,rejected
A001119,U01310,P002,2026-03-01,41.11276284089445,44.80698155960987,79.23971427871622,90,Research,Slot 2,0,1,rejected
A001120,U01312,P006,2026-03-01,61.207902325011105,42.49977318434283,58.03307230127775,76,Research,Slot 3,0,1,rejected
A001121,U01313,P005,2026-03-01,54.72346223821663,50.03582601832783,49.29331628583403,40,Research,Slot 4,0,1,rejected
A001122,U01314,P005,2026-03-01,70.56288483746123,53.97527756573154,68.0533630497532,69,Research,Slot 2,0,1,rejected
A001123,U01315,P008,2026-03-01,70.31234905074001,49.73236598872962,63.9388349597587,58,Research,Slot 5,0,1,rejected
A001124,U01316,P005,2026-03-01,50.03248097594234,30.961375248757996,66.73972357114813,48,Research,Slot 1,0,1,rejected
A001125,U01317,P003,2026-03-01,52.49286838119368,34.3988949309048,40.080975373068746,65,Research,Slot 3,0,1,rejected
A001126,U01318,P001,2026-03-01,51.32034293515078,56.719388688465955,69.4007359523518,42,Research,Slot 4,0,1,rejected
A001127,U01319,P006,2026-03-01,69.44042148149084,38.23334842614513,75.54892412551747,74,Research,Slot 2,0,1,rejected
A001128,U01320,P007,2026-03-01,70.49346545597032,48.054291025224714,62.507081182691515,73,Research,Slot 2,0,1,rejected
A001129,U01321,P001,2026-03-01,55.40139059011808,44.827277996479445,59.15424442651983,42,Research,Slot 3,0,1,rejected
A001130,U01322,P002,2026-03-01,58.22643451360091,51.9346537098824,79.9982397084004,61,Research,Slot 5,0,1,rejected
A001131,U01323,P007,2026-03-01,62.98828801411863,37.38591162996421,84.47448210653127,81,Research,Slot 4,0,1,rejected
A001132,U01324,P003,2026-03-01,75.83650556092384,54.1492890906871,70.09292572350955,41,Research,Slot 1,1,0,accepted
A001133,U01325,P001,2026-03-01,54.7876844216125,47.79773765438478,76.81472216858641,44,Research,Slot 1,0,1,rejected
A001134,U01326,P003,2026-03-01,67.47135903208746,53.476322610575046,92.51863603233502,70,Research,Slot 4,1,0,accepted
A001135,U01327,P001,2026-03-01,59.710076080812996,54.186564306528645,86.1053711271293,46,Research,Slot 4,1,0,accepted
A001136,U01328,P007,2026-03-01,49.67344983703276,48.160884826512664,76.5957871174143,66,Research,Slot 5,0,1,rejected
A001137,U01329,P004,2026-03-01,81.17324144370954,45.88739569516517,79.39829174870056,86,Research,Slot 1,1,0,accepted
A001138,U01330,P006,2026-03-01,54.36918922947626,40.53435481472185,61.45616996826891,59,Research,Slot 2,0,1,rejected
A001139,U01331,P003,2026-03-01,64.9871090984981,43.60379061061278,92.70501584256685,57,Research,Slot 1,1,0,accepted
A001140,U01332,P005,2026-03-01,46.06182352125795,51.8411939832817,46.052756550575026,60,Research,Slot 5,0,1,rejected
A001141,U01333,P005,2026-03-01,51.88628896977205,57.071762874138635,98.88073733786425,88,Research,Slot 2,1,0,accepted
A001142,U01336,P006,2026-03-01,62.91138098035271,57.5778014437391,68.45791530467292,62,Research,Slot 5,0,1,rejected
A001143,U01337,P004,2026-03-01,82.11403575930203,59.05645903303796,87.19185402917088,65,Research,Slot 2,1,0,accepted
A001144,U01339,P007,2026-03-01,80.91379077391167,53.94770400300197,51.523197932045576,45,Research,Slot 1,0,1,rejected
